word_en_translate,image_id,obj_names,obj_object_id,obj_synsets,obj_merged_object_ids,obj_height,obj_width,obj_x_koor,obj_y_koor,relationships_id,synsets,sub_name,sub_object_id,sub_synsets,sub_height,sub_width,sub_x_koor,sub_y_koor,predicate
second,2346177,,3373252,train.n.01,,56,382,76,143,3915463,along.r.01,second car,3373251,car.n.01,38,105,223,158,on
second,2317460,,1020697,window.n.01,,16,11,362,172,3050570,have.v.01,second car,1020682,car.n.01,49,130,343,148,has
second,2372808,,590405,banana.n.01,,149,88,74,91,1481134,,second row,590415,row.n.01,41,98,62,139,of
second,2358059,,806428,hill.n.01,,102,497,1,229,2261652,be.v.01,second cow,806438,cow.n.01,22,44,193,249,on
second,2317460,,1020692,roof.n.01,,22,129,337,148,3050545,have.v.01,second car,1020682,car.n.01,49,130,343,148,has
second,2317460,,1020699,window.n.01,,13,11,385,171,3050572,have.v.01,second car,1020682,car.n.01,49,130,343,148,has
second,2317460,,1020697,window.n.01,,16,11,362,172,3050573,have.v.01,second car,1020682,car.n.01,49,130,343,148,has
second,2403453,,352981,car.n.01,,44,21,125,167,605684,attach.v.01,second car,352978,car.n.01,71,50,144,149,attached to
second,2317460,,1020698,window.n.01,,14,9,374,172,3050571,have.v.01,second car,1020682,car.n.01,49,130,343,148,has
second,2339136,,2164927,clock.n.01,,203,328,170,172,4458528,,second hand,3929375,,46,46,310,327,on
second,2373921,,3723698,field.n.01,,193,499,0,138,4123580,in.r.01,second base,2671159,base.n.01,6,12,481,152,in
second,2349812,,2625681,clock.n.01,,52,55,345,62,3807060,,second hand,3597051,hand.n.01,27,18,358,60,of
second,2342149,,936760,clock.n.01,,116,117,370,59,2762016,be.v.01,second hand,936764,hand.n.01,31,30,395,115,on
second,2342674,clock,2938112,clock.n.01,3645761,420,309,36,39,3921949,along.r.01,second hand,3271285,hand.n.01,178,70,193,114,on
second,2415305,clock,2831783,clock.n.01,"2802601 , 3041603 , 2777961 , 3365546 , 3135764 , 3096540 , 3389815 , 2795579 , 3070330 , 3432112 , 3495406 , 2719210",236,215,88,43,3872917,along.r.01,second hand,3495405,hand.n.01,22,56,165,120,on
second,2348155,,884457,symbol.n.01,,9,12,177,65,2568585,show.v.01,second face,884478,face.n.01,99,108,148,58,shows
second,2351447,,3065555,clock.n.01,,212,180,10,58,3787155,along.r.01,second hand,3065554,hand.n.01,57,37,65,103,on
second,2345161,,3626735,clock.n.01,,251,298,145,37,3874656,,second hand,2238246,hand.n.01,32,154,253,142,for
second,2352962,,850614,clock.n.01,,129,115,376,334,2416877,be.v.01,second hand,850627,hand.n.01,68,24,442,379,on
second,2347350,,2721869,clock.n.01,,165,165,226,120,3840492,along.r.01,second hand,3611799,hand.n.01,112,102,261,134,on
second,2365676,,632653,clock.n.01,,106,115,211,53,1646823,,second hand,632655,hand.n.01,60,11,260,89,of
second,2363736,,1793365,field.n.01,,222,373,0,20,4171264,along.r.01,second base,3744032,base.n.01,5,8,166,108,on
second,2348155,,884461,symbol.n.01,,15,12,238,117,2568587,show.v.01,second face,884478,face.n.01,99,108,148,58,shows
second,2352962,,850604,clock.n.01,,152,147,199,99,2416876,be.v.01,second hand,850626,hand.n.01,16,71,222,156,on
second,2357594,,810800,clock.n.01,,183,147,164,100,2277236,along.r.01,second hand,810799,hand.n.01,53,14,225,180,on
second,2352962,,850609,clock.n.01,,152,151,11,141,2416875,be.v.01,second hand,850625,hand.n.01,55,58,33,173,on
second,2348155,,884458,symbol.n.01,,9,9,164,71,2568586,show.v.01,second face,884478,face.n.01,99,108,148,58,shows
second,2334600,,2211442,cat.n.01,,101,123,152,101,3998441,by.r.01,second shoe,2211441,shoe.n.01,77,156,123,78,by
second,2352061,,1855800,clock.n.01,,277,272,123,19,3778764,along.r.01,second hand,1855799,hand.n.01,52,91,259,141,on
second,2377953,,715611,pitcher.n.01,,94,51,193,82,1911054,be.v.01,second base,715636,base.n.01,32,51,121,80,behind
second,2386161,,3845015,clock.n.01,,79,107,69,0,4306775,along.r.01,second hand,3845019,hand.n.01,25,30,117,6,on
second,2321370,,1048028,,,131,139,172,188,3141629,along.r.01,second hand,1048031,hand.n.01,59,9,286,215,on
second,2403846,,348773,sandwich.n.01,,86,157,142,236,587759,,second tier,348761,grade.n.02,126,301,1,228,with
second,2315570,,3069983,clock.n.01,,100,96,173,169,3671389,along.r.01,second hand,3069984,hand.n.01,23,23,201,215,on
second,2390398,,497854,mound.n.01,,26,267,58,212,1161652,behind.r.01,second base,497851,base.n.01,9,32,46,302,behind
nicely,2378673,,1366364,bed.n.01,,97,154,178,153,3623418,make.v.01,nicely,1366347,,110,221,124,160,made
something,43,,1061678,mercantile_establishment.n.01,,64,44,702,286,16598,punch.v.01,something,5956,,261,183,440,281,plugged into
something,2345960,,2976731,banana.n.01,,235,487,2,41,3859467,under.r.01,something,2117118,,138,293,11,138,under
something,2346794,,896488,barroom.n.01,,214,267,66,164,2613779,be.v.01,something,896508,,153,112,89,223,wrapped on
something,2347175,,3612896,arm.n.01,,20,12,367,265,3842757,under.r.01,something,2609336,,7,9,369,269,under
something,2351470,,1844229,glass.n.01,,124,71,126,37,3786880,in.r.01,something,3588906,,152,52,131,8,in
something,2352135,,3784484,land.n.04,,364,494,2,9,4402295,,something,1698642,,7,11,397,85,sitting on
something,2352267,,2464663,hand.n.01,,129,166,79,330,3776081,along.r.01,something,3584310,,87,90,159,329,on
something,2352467,,2428992,hand.n.01,,30,32,162,13,4402110,,something,2428991,,35,27,156,12,in
something,2357659,,3552154,hand.n.01,,23,36,144,183,3701230,be.v.01,something,3552153,,10,10,166,176,in
something,2359377,,3538820,laptop.n.01,,301,370,72,1,3671900,punch.v.01,something,2160961,,93,85,9,238,plugged into
something,2359923,,1896838,counter.n.01,,29,84,59,469,4207526,along.r.01,something,1896837,,26,58,8,464,on a
something,2361217,,2179830,wall.n.01,,50,55,322,12,4192626,hang.v.01,something,3756194,,77,28,306,44,hanging
something,2361575,,2176749,pole.n.01,,42,45,335,221,4189166,hang.v.01,something,3754239,,10,23,335,241,hanging from
something,2361790,,3530465,,,187,125,177,158,3653917,be.v.01,something,3530464,,54,100,192,204,taped to
something,2361790,,1812690,mercantile_establishment.n.01,,48,27,107,165,3653911,punch.v.01,something,3530461,,80,60,120,180,plugged into
something,2364485,,2677400,beach.n.01,,276,498,1,96,4160640,put.v.01,something,3738495,,16,29,4,334,laying on
something,2365129,,2027994,water.n.01,,128,282,10,127,4386812,in.r.01,something,3885952,,15,16,218,231,in
something,2365570,,3883563,background.n.02,,239,100,398,6,4381534,in.r.01,something,3883562,,30,40,446,205,in
something,2365593,snow,3883443,snow.n.01,"633042 , 633063",202,473,11,201,1648223,forget.v.01,something,633062,,53,48,445,190,buried
something,2367635,,1762384,grass.n.01,,70,30,459,27,4357171,in.r.01,something,3873038,,73,54,394,0,in
something,2367678,,2372186,television.n.01,,80,35,464,141,4356711,sit.v.01,something,3872813,,17,17,468,128,sitting on top of
something,2370658,,4079626,,,52,65,19,39,4593378,,something,4079627,,8,58,7,75,dark in
something,2370852,,2456113,hand.n.01,,22,32,264,164,4320100,in.r.01,something,2456111,,15,18,181,191,in
something,2412193,,646790,truck.n.01,,307,420,43,0,1692219,along.r.01,something,646805,,11,103,176,1,on
something,2345438,,2338110,mouth.n.01,,19,27,218,99,3869110,in.r.01,something,2338109,,80,17,231,104,in
something,2341322,,2636876,,,474,493,2,20,4445696,,something,3921897,,19,29,242,40,laying on
something,2340632,,4564018,,,79,145,58,244,4786124,,something,4564019,,35,17,165,262,in
something,2336745,,2989237,land.n.04,,261,51,152,235,4448518,,something,3923630,,34,40,186,463,on
something,2412221,,200008,mouth.n.01,,25,25,265,143,194548,in.r.01,something,200007,,14,14,285,159,in
something,2412221,,200008,mouth.n.01,,25,25,265,143,194533,in.r.01,something,200007,,14,14,285,159,in
something,2412221,,200008,mouth.n.01,,25,25,265,143,194530,hang.v.01,something,200007,,14,14,285,159,hanging out of
something,2412342,,3241072,beach.n.01,,95,183,315,72,4273190,put.v.01,something,3804894,,18,34,450,99,laying on
something,2412804,,2788121,oven.n.01,,256,195,101,12,4270566,cook.v.02,something,3802969,,29,107,151,134,cooking in
something,2413159,,179040,hand.n.01,,39,44,224,28,172581,in.r.01,something,179039,,122,35,246,1,in
something,2413322,,3455505,head.n.01,,98,81,165,1,3847781,along.r.01,something,3455506,,81,96,152,1,on
something,2315998,hand,3594295,hand.n.01,3623543,108,122,1,2,3770107,in.r.01,something,3095758,,100,67,43,8,in
something,2317081,,4068992,,,107,132,154,75,4588934,,something,4068991,,199,194,159,71,that holds
something,2318594,,4053412,,,107,147,312,270,4582271,,something,4053411,,39,60,369,366,floating in
something,2319545,,2834664,wall.n.01,,135,74,135,162,4494278,,something,2834663,,30,22,150,265,on
something,2373489,,732106,,,13,28,0,64,1976527,sit.v.01,something,732105,,6,27,2,67,sitting on
something,2319903,hot dog,4038493,,"4477891 , 4038506 , 4038501 , 4477883 , 4477893 , 4038490 , 4038467 , 4038453",47,33,236,434,4576087,,something,4038507,,32,97,151,407,on
something,2320142,ferris wheel,4476823,,"4036033 , 4036024",379,308,96,118,4575072,,something,4036025,,79,44,254,157,suspended from ferr
something,2321989,,3046832,belt.n.01,,12,35,131,267,3763985,hang.v.01,something,3046831,,22,6,131,275,hanging from
something,2322177,,3529935,land.n.04,,22,26,281,336,3652428,along.r.01,something,3529934,,7,10,301,323,on
something,2324122,man,4087036,,"4144079 , 4087040 , 4087028",124,70,291,119,4596398,,something,4087029,,29,68,271,119,in hands of
something,2327572,,3495525,fur.n.01,,287,143,288,162,4473300,,something,3937398,,289,136,281,168,has
something,2328400,,4679921,,,21,30,239,151,4833144,,something,4679920,,73,20,225,161,hanging from
something,2329234,,2893616,fur.n.01,,160,262,126,71,4137321,stay.v.02,something,2893615,,10,15,291,166,sticking to
something,2329780,,2954736,,,107,113,84,121,4127489,in.r.01,something,3725184,,24,38,100,144,in
something,2334158,,3167399,horse.n.01,,192,211,137,140,4453846,,something,3926761,,90,72,143,168,on a
music,2416063,,3197822,base.n.08,,87,10,413,206,4544718,,music,3964058,,59,58,408,158,on a
music,2340610,cellphone,3017893,cellular_telephone.n.01,3336839,334,217,138,1,4447099,,music,2978105,music.n.01,28,33,278,141,on
music,2341585,,941438,base.n.08,,107,49,237,223,2780488,along.r.01,music,941439,music.n.01,57,134,209,220,on
music,2341585,,941436,base.n.08,,116,10,288,214,2780487,along.r.01,music,941437,music.n.01,49,53,246,171,on
music,2382354,,539691,prison_guard.n.01,,39,41,301,229,1323249,have.v.01,music box,539690,music_box.n.01,278,307,86,48,has a
music,2382354,,539692,prison_guard.n.01,,59,82,301,211,1323250,have.v.01,music box,539690,music_box.n.01,278,307,86,48,has
music,2341565,,941674,wall.n.01,,279,457,0,0,2781303,along.r.01,music note,941676,,69,44,382,103,hangs on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781302,along.r.01,music note,941675,,58,40,319,148,hangs on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781298,along.r.01,music note,941676,,69,44,382,103,hanging on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781297,along.r.01,music note,941675,,58,40,319,148,hanging on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781285,along.r.01,music note,941676,,69,44,382,103,hanging on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781284,along.r.01,music note,941675,,58,40,319,148,hanging on
music,2345292,,2353638,screen.n.01,,76,127,185,92,3872070,along.r.01,music note,2705971,,21,15,270,115,on
music,2332286,,4064744,,,158,283,3,339,4587103,,music note,4064742,,25,20,97,419,on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781321,along.r.01,music note,941676,,69,44,382,103,mounted on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781320,along.r.01,music note,941675,,58,40,319,148,mounted on
music,2325965,,3501682,bus.n.01,,322,449,44,0,4481828,,music note,3287499,,25,10,184,62,on
music,2325965,,3501682,bus.n.01,,322,449,44,0,4481832,,music note,3287503,,20,12,61,79,on
music,2402009,,1141493,strawberry.n.01,,453,343,145,47,3283015,be.v.01,music note,1141502,,99,71,14,42,on
music,2332286,,4064744,,,158,283,3,339,4587106,,music note,4064748,,38,16,105,457,on
music,2332286,,4064744,,,158,283,3,339,4587109,,music note,4064754,,31,12,131,465,on
music,2325965,,3501682,bus.n.01,,322,449,44,0,4481831,,music note,3287502,,30,10,259,65,on
music,2332286,,4064744,,,158,283,3,339,4821415,,music note,4650364,,21,8,125,419,on
music,2325965,,3501682,bus.n.01,,322,449,44,0,4481829,,music note,3287500,,31,12,203,55,on
music,2325965,,3501682,bus.n.01,,322,449,44,0,4481830,,music note,3287501,,30,10,237,46,on
music,2341548,,3337050,leg.n.01,,57,41,141,364,3943658,,music stand,2611440,music_stand.n.01,217,172,100,206,with
music,2400212,,1161593,piano.n.01,,57,91,74,128,3312820,along.r.01,sheet music,1161603,sheet_music.n.01,31,28,99,108,on top of
music,2341548,,3337051,leg.n.01,,48,80,190,361,3943659,,music stand,2611440,music_stand.n.01,217,172,100,206,with
music,2341548,,3337052,leg.n.01,,34,38,142,362,3943660,,music stand,2611440,music_stand.n.01,217,172,100,206,with
music,2356869,,816674,base.n.08,,299,358,4,38,2298440,along.r.01,sheet music,816673,sheet_music.n.01,249,325,40,43,on
music,2328595,,2954730,piano.n.01,,235,284,51,67,4101668,along.r.01,sheet music,2954731,sheet_music.n.01,61,62,149,110,on
music,2341907,,2773296,base.n.08,,81,42,289,53,3936771,along.r.01,sheet music,2773295,sheet_music.n.01,24,23,311,58,on
music,2335967,,3506267,chair.n.01,,444,268,101,49,4450233,,sheet music,3506266,sheet_music.n.01,51,200,107,447,in
music,2353243,,848056,piano.n.01,,51,101,184,166,2407906,along.r.01,sheet music,848062,sheet_music.n.01,21,38,222,160,on
music,2372714,,1957576,background.n.02,,255,348,5,7,4145382,in.r.01,music stand,1957575,music_stand.n.01,95,31,325,157,in
music,2356869,,816674,base.n.08,,299,358,4,38,2298449,along.r.01,sheet music,816673,sheet_music.n.01,249,325,40,43,on
music,2356869,,816674,base.n.08,,299,358,4,38,2298429,along.r.01,sheet music,816673,sheet_music.n.01,249,325,40,43,on
music,2356869,,816671,telephone.n.01,,175,197,65,288,2298452,behind.r.01,sheet music,816673,sheet_music.n.01,249,325,40,43,behind
music,4885,,1564159,table.n.02,,24,95,1,229,4018626,along.r.01,music system,1564158,,61,76,1,183,on
music,2341565,,941674,wall.n.01,,279,457,0,0,2781316,along.r.01,music symbol,941673,,94,43,261,75,hanging on
music,285777,,4403499,,,76,57,704,342,4724741,,music player,4403498,,188,113,665,275,with
music,2396503,,1197362,desk.n.01,,123,499,1,208,3369082,along.r.01,music device,1197359,,33,77,152,275,on top of
music,2396503,,1197354,laptop.n.01,,197,200,1,129,3369092,in.r.01,music device,1197359,,33,77,152,275,in front of
music,2396503,,1197377,,,33,64,151,261,3369097,have.v.01,music device,1197359,,33,77,152,275,has
music,2391296,,1241805,table.n.02,,54,32,92,169,3449835,along.r.01,music player,1241804,,23,42,116,151,on
music,2385858,,1292238,counter.n.01,,25,147,169,306,3528666,along.r.01,music player,1292223,,19,14,252,285,on top of
music,2379534,,552211,pocket.n.01,,32,21,226,293,1358563,inside.r.01,music player,552210,,12,15,226,287,inside
music,2376860,,569222,rock.n.01,,85,478,1,414,1417842,be.v.01,music lovers,569221,concert-goer.n.01,21,85,2,445,written on
music,2376860,,569222,wall.n.01,,85,478,1,414,1417845,be.v.01,music lovers,569221,concert-goer.n.01,21,85,2,445,written on
music,2350640,,2442064,piano.n.01,,191,337,67,138,3796952,along.r.01,music sheets,2442063,,62,106,194,142,on top of
movement,2325189,,3736932,point.n.09,,147,96,106,150,4157858,indicate.v.02,movement,3736933,motion.n.03,156,119,82,100,of pointed lines over
movement,2325189,,3736932,point.n.09,,147,96,106,150,4157859,indicate.v.02,movement,3736933,motion.n.03,156,119,82,100,of pointed lines over
agent,2415114,,145726,airport.n.01,,498,373,1,1,140866,,agent,145746,agent.n.01,21,21,108,71,at
times,2361825,,2019761,sign.n.02,,84,127,42,214,4187333,along.r.01,times,3753209,clock_time.n.01,20,31,98,214,on
times,2334598,,3676093,glass.n.01,,46,23,92,197,3998460,behind.r.01,show times,2918226,show_time.n.01,47,23,92,196,behind
times,2325226,,4011663,,,127,113,270,145,4565073,,times square,4011653,,20,20,322,152,written in white on front of
morning,2399833,,1165678,street.n.01,,198,498,1,176,3318729,in.r.01,early morning,1165685,morning.n.01,373,498,2,1,in
morning,2412191,,200907,sunlight.n.01,,131,279,219,0,195620,glitter.v.01,early morning sun,200922,,374,499,0,0,shines a ray
hard,2368643,,616936,floor.n.01,,110,315,0,220,1585978,,hard,616971,,108,315,0,221,wood
hard,2327221,,980858,surface.n.01,,22,129,37,179,2931201,depart.v.03,hard,980857,,28,155,42,171,part
hard,2344312,,1043714,egg.n.01,,66,68,178,192,3127633,boil.v.01,hard,1043725,,44,59,162,193,boiled
hard,2344312,,1043714,egg.n.01,,66,68,178,192,3127613,boil.v.01,hard,1043725,,44,59,162,193,boiled
hard,2366533,,1904320,head.n.01,,35,37,116,57,4369755,along.r.01,hard hat,1904319,hat.n.01,24,40,113,55,on
hard,2366213,man,2390382,man.n.01,"1991669 , 1721645 , 2146133 , 3880410 , 1950485 , 2372183 , 3880412 , 2043340 , 1895629",93,45,378,248,4374218,along.r.01,hard hat,2146134,hat.n.01,15,24,376,244,on
hard,2364988,,2498083,player.n.01,,145,97,380,227,4388369,along.r.01,hard hat,2498082,hat.n.01,23,29,427,235,on
hard,2324860,,987153,truck.n.01,,202,457,34,118,2949094,in.r.01,hard had,987160,,41,23,389,225,in
hard,2359830,person,1949144,person.n.01,1996612,87,25,144,170,3668458,wear.v.01,hard hat,1996618,hat.n.01,15,18,90,172,wearing
hard,2359830,,1996613,man.n.01,,57,13,164,137,3668459,wear.v.01,hard hat,1996619,hat.n.01,11,14,143,179,wearing
hard,2359830,person,1949142,person.n.01,2131425,143,42,87,163,3668457,wear.v.01,hard hat,1996620,hat.n.01,4,8,169,137,wearing
hard,2359830,,3537226,man.n.01,,140,53,18,165,3668460,wear.v.01,hard hat,1996616,hat.n.01,11,13,5,159,wearing
hard,2366533,mail man,1683359,,"2160166 , 1936801",225,65,90,55,4369754,along.r.01,hard hat,1904319,hat.n.01,24,40,113,55,on
hard,2347159,,1757987,person.n.01,,27,19,153,200,3842902,along.r.01,hard hat,1757982,hat.n.01,7,10,153,200,on
hard,2347159,,1757988,person.n.01,,28,17,16,174,3842903,along.r.01,hard hat,1757983,hat.n.01,9,8,93,188,on
hard,2347159,,3612959,person.n.01,,30,17,91,190,3842904,along.r.01,hard hat,1757983,hat.n.01,9,8,93,188,on
hard,2344839,,2138702,head.n.01,,7,8,200,227,4432518,,hard hat,2138701,hat.n.01,6,6,201,227,on
hard,2335928,,961463,basket.n.01,,38,76,99,62,2861305,be.v.01,hard hat,961498,hat.n.01,33,29,147,43,in
hard,2347159,,1757985,person.n.01,,35,17,248,210,3842900,along.r.01,hard hat,1757980,hat.n.01,7,7,250,210,on
hard,2347159,,1757986,person.n.01,,28,17,216,210,3842901,along.r.01,hard hat,1757981,hat.n.01,6,8,222,209,on
hard,2412216,,200219,logo.n.01,,12,15,134,242,194777,have.v.01,hard hat,200202,hat.n.01,28,40,116,239,has
hard,1667,,1642717,desk.n.01,,193,798,0,405,3901807,along.r.01,hard hat,1642715,hat.n.01,128,140,3,376,on
hard,2370647,dog,2100807,dog.n.01,"1793822 , 2599345 , 1746577",371,352,146,0,4322606,along.r.01,hard hat,1746578,hat.n.01,147,268,177,0,on
hard,1667,,1642712,wire.n.01,,78,142,8,355,3901802,,hard hat,1642715,hat.n.01,128,140,3,376,with
hard,2393579,,1218724,table.n.02,,47,303,0,45,3411233,along.r.01,hard hat,1218723,hat.n.01,44,69,70,20,on
hard,1667,,1642716,book.n.01,,65,169,42,496,3901806,along.r.01,hard hat,1642715,hat.n.01,128,140,3,376,on
hard,2393579,,1218724,table.n.02,,47,303,0,45,3411238,along.r.01,hard hat,1218723,hat.n.01,44,69,70,20,on
hard,1667,,3637493,monitor.n.04,,416,452,170,102,3901803,along.r.01,hard hat,1642715,hat.n.01,128,140,3,376,on side of
hard,2383941,,529396,head.n.01,,34,27,176,127,1294303,along.r.01,hard hat,529386,hat.n.01,20,23,174,129,on mans
hard,2383941,,529379,man.n.01,,164,105,125,130,1294308,along.r.01,hard hat,529386,hat.n.01,20,23,174,129,on
hard,2325386,,2978452,cake.n.03,,92,110,130,182,4484489,,hard candy,2978447,candy.n.01,18,89,140,140,on
hard,2325386,,2978454,candy.n.01,,25,22,168,78,4484491,,hard candy,2978447,candy.n.01,18,89,140,140,on
