word_en_translate,image_id,questions,que_and_anw_id,answers
music,2390351,how does this man listen to music,1423722,headphones
music,2362653,what type of music player is that,1685584,mp
music,2376524,what item is used to record music,1968536,a cd
music,2365348,how does the accordian make music,1740035,pushing keys
music,2371671,how would someone listen to music,1868537,with the two computer speakers
music,2371003,what word is describing the music,1854379,live
music,2334255,what is the music note attached to,528173,steeple
music,2405115,where is the music in this picture,1153634,bottom left corner
music,2412526,how many music keyboards are there,1126704,two
music,2387657,what is the hue of the sheet music,1342707,white
music,2370112,what do you need to listen to music,1836368,speaker
music,2370031,what item is used to listen to music,1834888,headphones
music,2405379,what music genre is shown on t shirt,1159071,rock and roll
music,2320464,where do you see people playing music,892639,on the phone s screen
music,2358602,what is the music stores phone number,1604237,
music,2399018,what kind of piano music is being played,1466753,sheet
music,2367686,what music instrument is the man playing,1786372,drums
music,2404538,what music instrument is on the building,1307123,a guitar
music,2412526,why is there so much music equipment here,156181,it is a music studio
music,2410954,what kind of music instrument is pictured,1319740,a guitar
music,2372772,what is the man wearing to listen to music,1892136,headphones
music,2370364,what helps a person listen to music quietly,1841147,earphones
music,2405245,how many music instruments are in the photo,1156212,two
music,2413321,how is music being listened to in this photo,1145760,with earbuds
music,2359454,what kind of music does the radio station play,1621649,jazz
movement,2412123,what movement is the water,1118012,ripples
movement,2412099,what is the water movement like,1117520,rough and choppy
movement,2358824,what movement is the girl doing,1609328,dance
movement,2399502,what movement is the man making,1530393,walking
movement,2374437,what aids the movement of board,1926091,the wheels
movement,2367673,what is the movement in the water,1786152,ripples
movement,2398601,what movement is the ocean making,1401601,waves
movement,2395103,where is the movement to the watch,1509438,to the right of the watch
movement,2403758,what is the movement of the cat eye,1289676,open
movement,2410748,what powers the movement of the kite,1315174,wind
movement,2409985,what are the movement shapes in the water,176511,ripples
movement,2391582,what aids the handicapped people s movement,1490647,wheelchairs
movement,2371135,what part of the giraffe allows for movement,1857137,legs
movement,2362331,how can the movement of the wave be described,1679107,fast
movement,2412746,who has hair and skirt swinging with movement,1132017,the woman
movement,2400962,who is not in control of direction of movement,1233438,passengers on bike
movement,2375826,what is the movement of the boat doing to the water,1953729,it is causing ripples
movement,2398946,what is being made in the water from the man s movement,1466428,ripples
movement,2394337,what to the men use to control the movement of the kayaks,1378011,paddles
movement,2370185,what type of animal is providing movement to the carriage,1837661,horse
movement,2361959,how can the man s movement be described to move across the court,1671648,running
movement,2363107,what is being produced in the water due to movement around the woman,1694670,ripples
do it,2415220,who has the slogan just do it on the billboard,1039882,nike
agent,2399824,what is the ticket agent doing,1532100,leaning against a short pole
times,2373481,what are the times on,1906731,a counter
times,2317327,what times of day is it,917730,daytime
times,2406429,how many times is listed,1184616,
times,2405600,how many times do you see,1164823,two
times,2335636,how many times is written,460449,
times,2409497,why are the times different,180414,to represent the different planets
times,2415039,how many times is on the bus,1036065,
times,2388799,what times does the clock say,1348570,
times,2377921,when are busiest times to fly,306447,holidays
times,2369695,what times does the clock show,1828436,
times,2364190,what object is seen three times,1716941,a lamp
times,2403589,what number is represented times,1286054,
times,2398830,what other word is written times,1465773,god
times,2409232,how many times what the bagel cut,1077615,one
times,2345571,who is in the picture three times,710979,santa claus
times,2356119,how many times is the person shown,382733,twice
times,2376496,how many times is the sandwich cut,430323,
times,2372351,what s the object that tells times,1882854,clock
times,2343772,how many times is only on the sign,584484,two
times,2404719,how many times does the boy appear,1311274,five times
times,2347038,how many times is chase on the wall,390003,two
times,2322750,how many times was the sandwich cut,874350,once
times,2375539,when will the clock chime six times,1947857,in six minutes
times,2362863,how many times does the sign say work,249356,three
times,2333843,who can park in front at posted times,272378,valet
times,2362863,how many times does the sign say break,249355,two
times,2414794,how many times is the cell phone shown,1031069,
times,2368811,what shape is seen times on the wetsuit,1810356,stars
times,2409791,how many times does the letter s appear,1089757,
times,2396653,what word is seen several times on wall,1453696,jart
times,2414980,how many times is the snowboarder shown,1034872,
times,2348425,how many times do you see the word delta,836676,three
times,2366389,how many times do you see the word eason,630346,
times,2396230,how many times is the word facebook shown,670461,one
times,2406760,what color is on the shower curtain times,1192305,brown
times,2353333,how many times is the word carlsberg shown,576862,two
times,2341238,how many times did the person hit the ball,394647,no indication
times,2373261,how many times does kia appear on the wall,300749,eleven
times,2339378,what times are on the controlled zone sign,396134,am and pm
times,2349007,how many times does bnp appear in the photo,772214,two
times,2405175,how many times is promises on the billboard,214987,three
times,2391782,how many times is fire written on the truck,226226,two
times,2405585,how many times do you see the word broadway,1164447,twice
times,2323553,what is reflected several times in the photo,867923,a rectangular light
times,2415194,why do all of the clocks show different times,1039319,they aren t set
times,2404948,how many times the number appear on the train,1149878,twice
times,2354913,how many times has the army mom been deployed,575602,three
times,2414793,how many times is the blue spray bottle shown,1031064,
times,2394968,what times does the black and white sign read,1381838,am and pm
times,2331213,how many times is the word mastercard printed,594513,twice
morning,2365968,why would we think this is morning,1752118,because these foods are traditionally served at breakfast
morning,2400053,what two colors are the words morning star,1213491,black and red
morning,2404177,how do we know this was taken in the morning,1298331,because it is and it s light outside
morning,2411045,how do we know the photo was taken in the morning,1321513,it is and it is light outside
morning,2376030,how do we know the time is early morning not afternoon,1958165,the sky is black
morning,2391310,when was this photo taken assuming the man was clean shaven in the morning,1428721,at the end of the business day
morning,2368641,what beverage would someone probably one drink with the donut in the morning,1807000,coffee
hard,2413858,who is hard at work,1015117,clydesdales
hard,2400843,what is hard boiled,1230907,the egg
hard,2373042,how hard is the snow,1897973,fluffy
hard,2371373,what is hard and gray,1862163,boulders
hard,2388348,what is hard and gray,1475642,stone
hard,2363519,what is grey and hard,1703272,the stone
hard,2362497,where is the hard hat,1682452,in the toilet tank
