lemma_en_translate,image_id,questions,que_and_anw_id,answers
really,2394615,what does the up arrow really mean,1379702,cars can go straight
really,2393573,what really dark color is the couch,1373967,black
really,2369931,what is really long on the giraffes,1833013,the necks
really,2395382,what are these really tall buildings,1384327,apartments
really,2367161,where is the tie that really stands out,1775516,at left
really,2387501,what is spinning on the plane really fast,1408815,propellers
really,2351793,why is there a really big spoon type thing there,578093,to drink the liquid with
really,2376241,what would you really need the fork for in this situation,1962418,all this is finger food
really,2411390,what makes the top of the parking meters really stand out,1328477,they are bright blue
really,2366328,where are the type of devices next to the toilet really common,1759459,europe
water,2412375,how is water,1123374,dirty blue ocean
water,2407643,where is water,1042898,in a cup
water,2346020,where is water,326834,in a glass
water,2398303,where is water,1591034,in vases
water,2406163,where is water,1177307,in the pool
water,2324990,where is water,856432,lower left
water,2406579,where is water,1188310,in a glass
water,2395467,where is water,1576069,between grassy area and the dirt area
water,2401799,where is water,1251179,in a vase
water,2406901,where is water,1195233,between feet
water,2395297,where is water,1575036,in a glass
water,2407218,where is water,1201701,in a glass
water,2395012,where is water,1508869,behind the trees
water,2404242,where is water,1299908,in glass vase
water,2319426,where is water,900944,behind giraffe
water,2372152,where is water,1878595,in two glasses
water,2398621,where is water,1464721,front of bench
water,2392750,where is water,1370029,in the fountain
water,2379694,where is water,491830,on the ground
water,2395868,where is water,1578008,in a glass
water,2405621,where is water,1165459,in a glass
water,2364366,where is water,1720498,right from the railroad
water,2376999,where is water,1977662,in a glass
water,2391155,where is water,1428044,in a glass
water,2403964,where is water,1293508,in bottles
water,2376141,where is water,1960467,inside water bottle
water,2403637,where is water,1287030,inside the toilet bowl
water,2404795,where is water,465948,in glasses
water,2377627,where is water,1987980,in a glass
water,2374125,where is water,1920078,near the trees on the right
water,2402972,where is water,1272524,in the fishbowl
water,2359325,where is water,1619080,in a small glass
water,2412830,where is water,1134051,in the distance
water,2359274,where is water,508162,in a glass
water,2399577,where is water,1469570,background of sheep
water,2390548,what water has,1424863,waves
water,2328717,what has water,464361,fountain
water,2371126,where is water,1856929,in a glass
water,2369060,where is water,1815551,in a bottle
water,2408388,where is water,1058853,in a cup
water,2360019,where is water,1633005,in glasses
water,2408735,where is water,1066590,wave
water,2393360,where is water,1373085,in the glasses
water,2408850,where is water,1068865,under the bird s feet
water,40,where is water,990437,in the vase
water,2373680,where is water,307490,in the toilet
water,2393153,where is water,1437819,in the distance on left surrounded by grass
water,2408509,where is water,1061516,in a glass
water,2394152,where is water,1568185,in glasses
water,2358394,where is water,1599715,in a glass
well,3,what is well lit,987225,the room
well,2413153,what is well lit,1141996,overhead awning
well,2376222,what is well lit,1962061,tennis court
well,2375468,what is well lit,1946577,the ceiling
well,2341771,where is the well,714022,beside the horse
well,2363851,what is well done,1709906,crust
well,2365152,what is well kept,1735954,the beach
well,2318947,why is it well lit,904770,it s daytime
well,2400506,what is well cooked,1223326,the meat
well,2373439,what is well trimmed,1905794,bushes
well,2376170,what is well groomed,1961030,ski trail
well,2368892,what is well crafted,1812069,wood part of bed
well,2403656,what is well presented,1287386,the appetizer
well,2390889,how well is he surfing,610745,he is staying upright
well,2395507,how well is the flowers,1448746,very well
well,2410089,what is well maintained,1096315,bushes
well,2341771,what is the well made of,714023,brick and wood
well,2360900,how well is the bed made,1651270,partially
well,2413939,how well lit is the room,144877,it is poorly lit
well,2411821,how well kept is the bus,161819,poorly
well,285661,how well lit is the room,133738,brightly lit
well,2393129,how well lit is the scene,1437720,brightly lit
well,2407249,why are the rooms well lit,1202386,windows
well,2397154,how well is the television,1456213,it is in bad condition
well,2412599,how well kept is this area,1128409,dirty
well,15,what appears to be well lit,988675,the room
well,2370612,how well known is this gate,1846019,the gate is very famous
well,2372058,what is gold and well carved,1876568,knife
well,2401876,how does the mother see well,1252790,glasses
well,2361480,how well trimmed is the grass,1662737,it is long
well,2413610,what has a well toasted crust,1010460,focaccia
well,2360185,what colour is the wheel well,1636555,black
well,2400273,what is the well groomed snow,1217938,on the ski run
well,2392434,why is the teddy bear well lit,1559485,the sun
well,2388358,why can we see the sky so well,356950,the camera angle created this view
well,2369246,what is well cooked in the bun,1819264,a hot dog
well,2404661,how does the grass grow so well,1310018,easy access to water
well,2402785,why are the clouds green as well,1268776,reflection from the sign
well,2364771,how well maintained is the grass,1728440,mowed nicely
well,2405297,how well lighted is this picture,214012,poorly
well,2397873,how well is this area maintained,1397032,it s overgrown
well,2390998,how well is the bridge maintained,1427296,the bridge is not maintained well
well,2404307,why are the elephants at the well,727971,drinking water
well,2411660,what beverage goes well with pizza,163111,beer
well,2405763,who is well dressed in this picture,1168818,the man pulling the cart
well,2370411,what well know fruit is on the table,1842136,bananas
well,2411666,what is the well dressed woman doing,1334478,snowboarding
well,2412234,what material is the well of the car,1120261,metal
well,2372335,why is the woman s face not well lit,1882500,the lights are dimmed
well,2404721,what is visible in the bus wheel well,1311327,tire
required,2409675,why skier required,1086906,passion
required,2409347,why food is required,1080176,energy
required,2364973,why is the bed required,1732435,sleep
required,2392996,why the saw is required,1562587,to cut
required,2363634,why is the bus required,1705556,travel
required,2359513,why is the bag required,1622830,keep luggage
required,2364439,why is the bus required,1721967,travel
required,2358753,why is the cap required,1607656,safety
required,2359409,why is the band required,1620782,identity
required,2325328,why is the cake required,663182,to celebrate grant s birthday
required,2364979,why is the pole required,1732587,sign
required,2366107,why is the coat required,1754857,cover
required,2360323,why is the shoe required,1639333,protect the feet
required,2361886,why is the food required,1670413,energy
required,2359879,why is the image required,1630128,rememberance
required,2358753,why is the scarf required,1607659,fashion
required,2359878,why is the plate required,1630078,to eat
required,2360426,why is the image required,1641463,remembrance
required,2359383,why is the image required,1620207,remembrance
required,2363083,why is the image required,1694220,remembrance
required,2363192,why are the bags required,1696264,to store
required,2363364,why is the bench required,1699998,sit
required,2358821,why is the couch required,1609244,to sit
required,2363403,why is the couch required,1700924,sit
required,2359469,why is the image required,1621973,remembrance
required,2358163,why is the table required,1595240,to sit
